date,feature_0,feature_1,feature_2,OT
2020-01-16 00:00:00,0.42048305,-0.35513592,1.3496537,0.6275468
2020-01-16 01:00:00,0.7413649,-0.5243954,1.1697136,0.32463858
2020-01-16 02:00:00,0.9113014,-0.6846694,0.9309777,-0.07297671
2020-01-16 03:00:00,1.1541845,-0.8068703,0.77796,-0.47688264
2020-01-16 04:00:00,1.3371853,-0.692568,0.36660242,-0.75692296
2020-01-16 05:00:00,1.3915725,-0.6820214,0.12825547,-0.9296408
2020-01-16 06:00:00,1.4653491,-0.5301036,-0.32544687,-0.88815147
2020-01-16 07:00:00,1.4285066,-0.3725998,-0.71926117,-1.2507555
2020-01-16 08:00:00,1.3400261,-0.10105012,-0.9920899,-0.9958793
2020-01-16 09:00:00,1.1440879,0.152205,-1.1279496,-0.7359453
2020-01-16 10:00:00,0.9827119,0.47366005,-1.3888402,-0.55994433
2020-01-16 11:00:00,0.7703919,0.845853,-1.527814,-0.41893306
2020-01-16 12:00:00,0.56374115,0.9437554,-1.534071,-0.6447897
2020-01-16 13:00:00,0.28415772,1.141473,-1.4796106,-0.54408
2020-01-16 14:00:00,0.10581454,1.4494096,-1.3354962,-0.6310612
2020-01-16 15:00:00,-0.24486805,1.4526074,-1.1369987,-1.4308287
2020-01-16 16:00:00,-0.32004747,1.4440734,-0.98806745,-1.4352471
2020-01-16 17:00:00,-0.45333838,1.4693904,-0.7540618,-1.3999227
2020-01-16 18:00:00,-0.38672987,1.2551697,-0.39997172,-1.0454574
2020-01-16 19:00:00,-0.50290036,1.180185,-0.049971238,-0.64944893
2020-01-16 20:00:00,-0.4056096,0.8727604,0.19427946,-0.32939383
2020-01-16 21:00:00,-0.2364103,0.52544665,0.47112203,0.4591219
2020-01-16 22:00:00,-0.107959375,0.34653097,0.7673139,0.69176203
2020-01-16 23:00:00,0.21000645,-0.10675158,0.9196233,0.70022774
2020-01-17 00:00:00,0.45334733,-0.34001812,1.0259297,0.72772235
2020-01-17 01:00:00,0.75315166,-0.630821,1.0123719,0.44214645
2020-01-17 02:00:00,0.9987342,-0.8018381,0.98635024,-0.07011873
2020-01-17 03:00:00,1.276727,-0.94988716,0.8230421,-0.5921343
2020-01-17 04:00:00,1.3828635,-1.1184458,0.7155236,-0.89364094
2020-01-17 05:00:00,1.3992518,-1.1762657,0.46543324,-1.0999362
2020-01-17 06:00:00,1.4094636,-1.0605849,0.018798657,-1.4456652
2020-01-17 07:00:00,1.4364895,-0.9934258,-0.26668686,-1.8536787
2020-01-17 08:00:00,1.2369465,-0.6745958,-0.63699764,-1.5548891
2020-01-17 09:00:00,1.2259718,-0.5364593,-0.928524,-1.4810786
2020-01-17 10:00:00,0.9760314,-0.2973465,-1.2076135,-1.2661326
2020-01-17 11:00:00,0.64160913,0.00911684,-1.5400411,-0.8133343
2020-01-17 12:00:00,0.309219,0.20786875,-1.7200054,-1.1027752
2020-01-17 13:00:00,0.19183044,0.48021573,-1.8614597,-0.85374373
2020-01-17 14:00:00,-0.13522105,0.80382043,-1.8618573,-0.9089918
2020-01-17 15:00:00,-0.28767258,0.87298626,-1.8502059,-0.9555687
2020-01-17 16:00:00,-0.60166043,0.95142597,-1.7930356,-1.5631189
2020-01-17 17:00:00,-0.66574085,1.0573101,-1.5789065,-1.6393266
2020-01-17 18:00:00,-0.6839729,1.0425082,-1.383152,-1.6275074
2020-01-17 19:00:00,-0.6626367,0.8998178,-1.0879899,-1.4762695
2020-01-17 20:00:00,-0.6028286,0.72855794,-0.67584103,-1.1238161
2020-01-17 21:00:00,-0.40589824,0.40046,-0.36196262,-0.5475817
2020-01-17 22:00:00,-0.29932103,0.08527364,-0.16649348,-0.5541877
2020-01-17 23:00:00,-0.028233705,-0.07553794,0.24590626,0.20239377
2020-01-18 00:00:00,0.22703665,-0.48072475,0.5121586,0.30724084
2020-01-18 01:00:00,0.488577,-0.7796635,0.6275757,0.11653406
2020-01-18 02:00:00,0.72235125,-0.9740005,0.8736246,0.23191492
2020-01-18 03:00:00,0.8201242,-1.2406399,0.9833841,-0.29230273
2020-01-18 04:00:00,0.9408173,-1.415219,0.84627885,-0.65192693
2020-01-18 05:00:00,1.1633492,-1.4312025,0.77500707,-0.7486918
2020-01-18 06:00:00,1.1320162,-1.5994864,0.717643,-1.2425829
2020-01-18 07:00:00,1.0256073,-1.4742566,0.46258813,-1.1616096
2020-01-18 08:00:00,1.0222641,-1.4002562,0.20781407,-1.2551243
2020-01-18 09:00:00,0.77304274,-1.2092465,-0.107019156,-0.9836491
2020-01-18 10:00:00,0.6005099,-0.91478074,-0.42676964,-0.9680551
2020-01-18 11:00:00,0.28508055,-0.6982692,-0.8342538,-1.1152865
2020-01-18 12:00:00,0.1072374,-0.4102979,-1.017964,-0.9978602
2020-01-18 13:00:00,-0.1855376,-0.096533455,-1.2774776,-1.0393212
2020-01-18 14:00:00,-0.54559326,0.10095271,-1.5607753,-1.0863851
2020-01-18 15:00:00,-0.7102805,0.31173566,-1.6999578,-1.1751224
2020-01-18 16:00:00,-0.9040377,0.4861138,-1.8489811,-1.3509462
2020-01-18 17:00:00,-0.98620003,0.5630033,-1.7426838,-1.7349752
2020-01-18 18:00:00,-1.1552466,0.8174085,-1.6566643,-1.7987561
2020-01-18 19:00:00,-1.0567628,0.639376,-1.5301479,-1.6542219
2020-01-18 20:00:00,-0.9562018,0.5910004,-1.2456993,-1.3714994
2020-01-18 21:00:00,-0.9558933,0.42878386,-1.0385575,-1.242923
2020-01-18 22:00:00,-0.73753345,0.24122022,-0.6736402,-0.7369918
2020-01-18 23:00:00,-0.5564167,0.0057425112,-0.410198,-0.41741458
2020-01-19 00:00:00,-0.2260922,-0.2810475,-0.013565894,0.10898632
2020-01-19 01:00:00,0.065391846,-0.65261567,0.31117725,0.24034126
2020-01-19 02:00:00,0.32945785,-0.92312026,0.631028,0.19841494
2020-01-19 03:00:00,0.4491455,-1.1658554,0.85271364,0.41242763
2020-01-19 04:00:00,0.6701562,-1.415134,1.0543293,-0.009043433
2020-01-19 05:00:00,0.60438067,-1.488705,1.2204266,0.03687135
2020-01-19 06:00:00,0.607466,-1.6441602,1.1982856,-0.2655745
2020-01-19 07:00:00,0.64139473,-1.6585563,1.1022118,-0.37915632
2020-01-19 08:00:00,0.5495423,-1.613869,1.1569371,-0.026806839
2020-01-19 09:00:00,0.35632867,-1.4679297,0.95730084,0.21773316
2020-01-19 10:00:00,0.03452196,-1.3321955,0.58544356,0.3380607
2020-01-19 11:00:00,-0.12019282,-1.1669356,0.40385473,0.45453137
2020-01-19 12:00:00,-0.45169923,-0.8035987,0.037848588,0.50535
2020-01-19 13:00:00,-0.6231843,-0.55511403,-0.23759866,0.14561191
2020-01-19 14:00:00,-0.8903295,-0.24359989,-0.5385213,-0.45015794
2020-01-19 15:00:00,-1.1729928,0.10345099,-0.8380257,-0.8830756
2020-01-19 16:00:00,-1.3202515,0.3957666,-1.0927577,-1.4799128
2020-01-19 17:00:00,-1.4564542,0.5475371,-1.2557111,-1.7735807
2020-01-19 18:00:00,-1.4491184,0.71487075,-1.3644807,-2.0346768
2020-01-19 19:00:00,-1.3719399,0.86898893,-1.3810989,-2.2015753
2020-01-19 20:00:00,-1.3762286,0.80728894,-1.2848539,-2.2055726
2020-01-19 21:00:00,-1.1493161,0.86361676,-1.1826718,-1.9411917
2020-01-19 22:00:00,-0.99975926,0.6315352,-0.9081463,-1.5242566
2020-01-19 23:00:00,-0.7768756,0.3252036,-0.60375786,-1.2254996
2020-01-20 00:00:00,-0.48825547,0.2136812,-0.3973925,-0.34838638
2020-01-20 01:00:00,-0.27965632,-0.07388041,-0.017561018,0.041765288
2020-01-20 02:00:00,-0.017517878,-0.31165233,0.34531322,0.20753855
2020-01-20 03:00:00,0.15494677,-0.6215472,0.6860313,0.4364738
2020-01-20 04:00:00,0.47025976,-0.9189051,0.9822368,0.19172698
2020-01-20 05:00:00,0.47264865,-1.1908811,1.288606,0.4987365
2020-01-20 06:00:00,0.46963373,-1.3043016,1.491168,0.52790195
2020-01-20 07:00:00,0.48160446,-1.4359394,1.5520531,0.2646377
2020-01-20 08:00:00,0.3664471,-1.450235,1.7281721,0.48018724
2020-01-20 09:00:00,0.20385219,-1.3450806,1.7206248,0.6306505
2020-01-20 10:00:00,0.04095292,-1.1716814,1.5517254,0.6832171
2020-01-20 11:00:00,-0.1899188,-1.0498134,1.433185,1.005646
2020-01-20 12:00:00,-0.509309,-0.8878358,1.2443554,1.2754039
2020-01-20 13:00:00,-0.76588285,-0.52229357,0.9293587,1.0465803
2020-01-20 14:00:00,-0.986839,-0.1756103,0.6898266,0.706031
2020-01-20 15:00:00,-1.2894346,0.05069577,0.4352748,0.2906793
2020-01-20 16:00:00,-1.4025018,0.38017976,-0.03808914,-0.570339
2020-01-20 17:00:00,-1.3511332,0.66458744,-0.36202335,-1.2215371
2020-01-20 18:00:00,-1.3634961,0.8568478,-0.5330603,-1.7692355
2020-01-20 19:00:00,-1.4156853,1.1027755,-0.7135647,-2.2500765
2020-01-20 20:00:00,-1.2654502,1.1709619,-0.8967718,-2.3857481
2020-01-20 21:00:00,-1.1101364,1.2315468,-0.87416995,-2.0222502
2020-01-20 22:00:00,-0.75439537,1.1257232,-0.9974159,-1.9467764
2020-01-20 23:00:00,-0.6003492,1.0373504,-0.801998,-1.2605603
2020-01-21 00:00:00,-0.3925116,0.9220475,-0.7004625,-0.8907029
2020-01-21 01:00:00,-0.16313384,0.6434089,-0.35408446,-0.5582435
2020-01-21 02:00:00,0.05797175,0.48889753,-0.05928496,-0.41809222
2020-01-21 03:00:00,0.36855656,0.10459771,0.11939757,0.013484802
2020-01-21 04:00:00,0.4929615,-0.14233705,0.4648261,0.27188432
2020-01-21 05:00:00,0.5735194,-0.3669857,0.86917514,0.33876857
2020-01-21 06:00:00,0.66078645,-0.70931506,1.121436,0.28918025
2020-01-21 07:00:00,0.6198083,-0.90099555,1.4162606,0.51484525
2020-01-21 08:00:00,0.67360246,-1.0017338,1.6451577,0.33401433
2020-01-21 09:00:00,0.49006274,-0.90477103,1.7082717,0.34664994
2020-01-21 10:00:00,0.25450137,-0.9642622,1.8899581,0.41311526
2020-01-21 11:00:00,0.104091935,-0.704791,1.8637346,0.72289443
2020-01-21 12:00:00,-0.20815346,-0.68967015,1.8018669,0.96456265
2020-01-21 13:00:00,-0.49689928,-0.42335764,1.7517227,1.1286982
2020-01-21 14:00:00,-0.6015743,-0.08221136,1.4026407,0.8789125
2020-01-21 15:00:00,-0.8403508,0.24264763,1.2368935,0.7162157
2020-01-21 16:00:00,-1.0603054,0.557683,0.8729014,0.35620147
2020-01-21 17:00:00,-1.0998822,0.8194259,0.5405596,-0.29861158
2020-01-21 18:00:00,-1.1500614,1.0887331,0.25733325,-0.9868232
2020-01-21 19:00:00,-1.1230316,1.3033596,-0.08764679,-1.5431057
2020-01-21 20:00:00,-0.88923764,1.49268,-0.36645505,-1.7173853
2020-01-21 21:00:00,-0.6626082,1.539643,-0.58877397,-1.4549699
2020-01-21 22:00:00,-0.6022734,1.5668164,-0.8345458,-1.7417208
2020-01-21 23:00:00,-0.24433619,1.5733125,-0.9582243,-1.2479103
2020-01-22 00:00:00,-0.027492128,1.458694,-1.0146191,-0.9348877
2020-01-22 01:00:00,0.25820836,1.2733865,-0.95614856,-0.6163491
2020-01-22 02:00:00,0.51280534,1.1059661,-0.6468015,-0.2868562
2020-01-22 03:00:00,0.7249595,0.8546826,-0.54362476,0.04865548
2020-01-22 04:00:00,0.94805264,0.5245923,-0.4284551,0.0069620735
2020-01-22 05:00:00,1.0224241,0.3029528,-0.13994218,0.14756913
2020-01-22 06:00:00,1.1298833,-0.10505854,0.26264077,0.01287721
2020-01-22 07:00:00,1.0979334,-0.30317518,0.5852674,0.27372643
2020-01-22 08:00:00,1.0065756,-0.5278228,0.892978,0.07805871
2020-01-22 09:00:00,0.8319981,-0.72422206,1.1306056,0.4075891
2020-01-22 10:00:00,0.65897197,-0.70554566,1.3686616,0.22889002
2020-01-22 11:00:00,0.5016846,-0.7050683,1.5628237,0.5831515
2020-01-22 12:00:00,0.24714772,-0.5479341,1.6516509,0.8031268
2020-01-22 13:00:00,-0.068892494,-0.44830468,1.5602211,0.8259324
2020-01-22 14:00:00,-0.23985338,-0.32773447,1.6042262,1.0075752
2020-01-22 15:00:00,-0.39833137,0.06650449,1.4406236,1.0129583
2020-01-22 16:00:00,-0.6626356,0.31667823,1.2889519,0.4252978
2020-01-22 17:00:00,-0.63663775,0.58056605,1.1664987,0.51551914
2020-01-22 18:00:00,-0.71616626,0.8315774,0.726592,-0.25128683
2020-01-22 19:00:00,-0.6060222,1.0638036,0.3539338,-0.45609662
2020-01-22 20:00:00,-0.558862,1.3226539,0.0656292,-0.5145535
2020-01-22 21:00:00,-0.4385475,1.5713809,-0.29910123,-1.0475223
2020-01-22 22:00:00,-0.20959118,1.7219049,-0.61937195,-1.1080657
2020-01-22 23:00:00,0.12784107,1.7434609,-0.8846593,-0.6489948
2020-01-23 00:00:00,0.40918186,1.6056279,-1.0298072,-0.049309876
2020-01-23 01:00:00,0.6211921,1.4648564,-1.3385624,-0.32965738
2020-01-23 02:00:00,0.95034903,1.3519661,-1.3320676,0.081332795
2020-01-23 03:00:00,1.0527029,1.0243098,-1.3970137,0.19512857
2020-01-23 04:00:00,1.3010541,0.8542753,-1.2403891,0.30777147
2020-01-23 05:00:00,1.3527627,0.53013337,-1.1597743,-0.23632605
2020-01-23 06:00:00,1.4232327,0.20562685,-0.91831595,-0.670033
2020-01-23 07:00:00,1.4319268,-0.14890802,-0.64696777,-0.6032688
2020-01-23 08:00:00,1.2938017,-0.31332955,-0.28532204,-0.5392656
2020-01-23 09:00:00,1.1651907,-0.591217,0.024951601,-0.618033
2020-01-23 10:00:00,1.033481,-0.79115695,0.22625925,-0.7272864
2020-01-23 11:00:00,0.71832734,-0.97721905,0.5787272,-0.25206506
2020-01-23 12:00:00,0.53464854,-0.86333394,0.788654,0.12750481
2020-01-23 13:00:00,0.18138885,-0.7281665,0.9551002,0.5996838
2020-01-23 14:00:00,0.026325623,-0.6186432,1.1348997,0.9402758
2020-01-23 15:00:00,-0.13274224,-0.54758203,1.1837206,0.9941552
2020-01-23 16:00:00,-0.48556572,-0.32779536,1.295584,0.8874714
2020-01-23 17:00:00,-0.50067025,-0.012104127,1.0931787,0.9526993
2020-01-23 18:00:00,-0.46568638,0.19462073,0.8269855,0.61196625
2020-01-23 19:00:00,-0.47095776,0.5393628,0.6280203,0.35232365
2020-01-23 20:00:00,-0.3433862,0.8236707,0.41640627,0.23343267
2020-01-23 21:00:00,-0.23495993,1.0720099,0.14306456,-0.27305892
2020-01-23 22:00:00,0.0042449026,1.1801939,-0.38554406,-0.41834074
2020-01-23 23:00:00,0.23019034,1.2869587,-0.74469244,-0.49241063
2020-01-24 00:00:00,0.55137306,1.294603,-0.8825352,-0.32227376
2020-01-24 01:00:00,0.760033,1.2643048,-1.2453477,-0.031094614
2020-01-24 02:00:00,1.0002066,1.1882036,-1.544807,0.38895082
2020-01-24 03:00:00,1.1640046,1.0439719,-1.6464195,-0.050441436
2020-01-24 04:00:00,1.312642,0.8392057,-1.9028932,0.0713617
2020-01-24 05:00:00,1.408149,0.47637504,-1.7902209,-0.26193
2020-01-24 06:00:00,1.475787,0.28527018,-1.7141495,-0.5781914
2020-01-24 07:00:00,1.3925242,-0.119931996,-1.5493135,-1.1636399
2020-01-24 08:00:00,1.3191268,-0.41709253,-1.4442182,-1.6714733
2020-01-24 09:00:00,1.239849,-0.7376503,-1.1321633,-1.7797617
2020-01-24 10:00:00,0.96229565,-1.0639344,-0.8855612,-1.8782182
2020-01-24 11:00:00,0.6504468,-1.0852561,-0.5064966,-1.4978526
2020-01-24 12:00:00,0.45661643,-1.2132324,-0.23961245,-0.73234445
2020-01-24 13:00:00,0.10541305,-1.3122993,0.09488431,-0.038131215
2020-01-24 14:00:00,-0.2297203,-1.26872,0.3435054,0.5076499
2020-01-24 15:00:00,-0.3982877,-1.1485131,0.65573823,0.95663124
2020-01-24 16:00:00,-0.6137986,-1.0902251,0.8346234,1.3885891
2020-01-24 17:00:00,-0.6516678,-0.8230044,0.8773759,1.223973
2020-01-24 18:00:00,-0.6816342,-0.5023635,0.9116108,1.1351037
2020-01-24 19:00:00,-0.57948387,-0.32818556,0.77971447,0.77786714
2020-01-24 20:00:00,-0.562299,0.029791398,0.7045698,0.7012651
2020-01-24 21:00:00,-0.44631577,0.21346708,0.51679707,0.3752947
2020-01-24 22:00:00,-0.20278972,0.5389266,0.3936768,0.22903152
2020-01-24 23:00:00,-0.1299915,0.7007775,-0.091603555,-0.3573412
2020-01-25 00:00:00,0.2344826,0.74887186,-0.28655457,-0.14867316
2020-01-25 01:00:00,0.50307834,0.94624394,-0.6404839,-0.2754887
2020-01-25 02:00:00,0.6145212,0.8364326,-0.99493104,-0.44463617
2020-01-25 03:00:00,0.935224,0.74460214,-1.2096419,-0.3975026
2020-01-25 04:00:00,1.0361278,0.63846767,-1.521108,-0.5115415
2020-01-25 05:00:00,1.0803809,0.4694136,-1.7020646,-0.291043
2020-01-25 06:00:00,1.1487195,0.09752346,-1.8351586,-0.7004029
2020-01-25 07:00:00,1.1782463,-0.1439565,-1.8049332,-0.9194612
2020-01-25 08:00:00,0.95547986,-0.43512997,-1.7653096,-1.5170563
2020-01-25 09:00:00,0.7813501,-0.7271998,-1.7280846,-1.550371
2020-01-25 10:00:00,0.520257,-1.0358796,-1.5686362,-1.6910757
2020-01-25 11:00:00,0.24089243,-1.3066237,-1.2584164,-1.3860352
2020-01-25 12:00:00,0.04739679,-1.5195026,-0.98746204,-1.068134
2020-01-25 13:00:00,-0.31442884,-1.5987896,-0.6198891,-0.057825543
2020-01-25 14:00:00,-0.52788675,-1.7096184,-0.21226902,0.51331
2020-01-25 15:00:00,-0.7810619,-1.7801721,0.038641177,1.3783203
2020-01-25 16:00:00,-0.91067755,-1.5173751,0.36976025,1.6614312
2020-01-25 17:00:00,-1.0362685,-1.3324124,0.6430729,2.0842566
2020-01-25 18:00:00,-1.0534434,-1.2778571,0.8942712,1.8141161
2020-01-25 19:00:00,-1.1148862,-0.9498236,0.8833423,1.8414528
2020-01-25 20:00:00,-1.0209367,-0.5819477,1.0339528,1.4888444
2020-01-25 21:00:00,-0.9152145,-0.21552774,1.0650907,0.8842534
2020-01-25 22:00:00,-0.69890517,-0.03323397,1.0277238,0.89747024
2020-01-25 23:00:00,-0.43391004,0.18531904,0.78495914,0.59420973
2020-01-26 00:00:00,-0.17309244,0.42445105,0.4959349,0.31022352
2020-01-26 01:00:00,-0.014913536,0.6568905,0.35256055,0.16551484
2020-01-26 02:00:00,0.2995003,0.6434511,-0.010796377,0.030022398
2020-01-26 03:00:00,0.51490265,0.6510046,-0.35370234,0.16002548
2020-01-26 04:00:00,0.61107713,0.6087337,-0.6365447,-0.25408617
2020-01-26 05:00:00,0.7689055,0.4574586,-0.9031223,-0.38129774
2020-01-26 06:00:00,0.65562564,0.32186538,-1.1729584,-0.81677794
2020-01-26 07:00:00,0.58361936,0.15778546,-1.4471028,-1.0126202
2020-01-26 08:00:00,0.44308302,-0.18128112,-1.4194454,-0.9664995
2020-01-26 09:00:00,0.43444562,-0.5016706,-1.4532365,-1.3664099
2020-01-26 10:00:00,0.17229235,-0.7945858,-1.4583343,-1.2123475
2020-01-26 11:00:00,-0.11683605,-1.130116,-1.4434452,-0.90804607
2020-01-26 12:00:00,-0.3707973,-1.2436087,-1.2188821,-0.5359956
2020-01-26 13:00:00,-0.7112624,-1.4763341,-0.9669833,0.08945288
2020-01-26 14:00:00,-0.7846918,-1.6031612,-0.6428025,0.5814934
2020-01-26 15:00:00,-1.1178578,-1.4851968,-0.30919108,1.2740506
2020-01-26 16:00:00,-1.2874084,-1.6060044,-0.03054869,1.9351106
2020-01-26 17:00:00,-1.3655252,-1.5609287,0.3590279,2.1830697
2020-01-26 18:00:00,-1.420254,-1.378815,0.7079262,2.3905585
2020-01-26 19:00:00,-1.4068228,-1.0756319,1.0517684,2.364972
2020-01-26 20:00:00,-1.364786,-0.857574,1.2563528,2.0947454
2020-01-26 21:00:00,-1.149265,-0.63596046,1.4383337,1.4622985
2020-01-26 22:00:00,-0.8774652,-0.20730308,1.5074219,1.1294608
2020-01-26 23:00:00,-0.66828096,0.017233577,1.5998231,0.6734648
2020-01-27 00:00:00,-0.40156463,0.4233226,1.4971069,0.72949094
2020-01-27 01:00:00,-0.25177497,0.6213461,1.3060901,0.924929
2020-01-27 02:00:00,-0.037635654,0.72747517,1.2252096,0.7101419
2020-01-27 03:00:00,0.21023133,0.9307842,0.94111115,0.7916652
2020-01-27 04:00:00,0.37648976,0.9150798,0.5954952,0.8880305
2020-01-27 05:00:00,0.527275,0.92548174,0.28256434,0.50838685
2020-01-27 06:00:00,0.42167675,0.8071671,0.006177035,0.20893705
2020-01-27 07:00:00,0.54906297,0.57677805,-0.28609574,0.047977347
2020-01-27 08:00:00,0.36584312,0.3702829,-0.56757796,-0.49465224
2020-01-27 09:00:00,0.19523662,0.19892824,-0.7816688,-0.7201189
2020-01-27 10:00:00,-0.03868063,-0.14593421,-0.87040204,-0.7072866
2020-01-27 11:00:00,-0.30885702,-0.42944732,-0.98862934,-0.6920939
2020-01-27 12:00:00,-0.43994543,-0.7221542,-1.0424361,-0.5671857
2020-01-27 13:00:00,-0.7317461,-0.8859447,-0.93630123,-0.27706867
2020-01-27 14:00:00,-1.0359044,-0.9888398,-0.89115584,0.18469776
2020-01-27 15:00:00,-1.2374123,-1.269771,-0.60795546,0.83683825
2020-01-27 16:00:00,-1.3418515,-1.2703972,-0.26911607,1.3376392
2020-01-27 17:00:00,-1.3343459,-1.1824683,-0.060088553,1.3312399
2020-01-27 18:00:00,-1.457044,-1.1648157,0.24407923,1.7464199
2020-01-27 19:00:00,-1.4767107,-0.9768326,0.59642845,1.7392105
2020-01-27 20:00:00,-1.3048853,-0.8309048,0.9052985,1.7261618
2020-01-27 21:00:00,-1.137655,-0.48699954,1.2213492,1.297297
2020-01-27 22:00:00,-1.0415037,-0.21622753,1.4964684,0.9926071
2020-01-27 23:00:00,-0.6573627,0.1586138,1.6388425,0.8322168
2020-01-28 00:00:00,-0.39598247,0.48111665,1.833234,0.7107425
2020-01-28 01:00:00,-0.0788665,0.8416662,1.9235455,0.8551618
2020-01-28 02:00:00,0.23242188,0.99278235,1.7994348,1.0271392
2020-01-28 03:00:00,0.41639164,1.1784198,1.8098067,1.3646128
2020-01-28 04:00:00,0.5190146,1.3057259,1.577573,1.5954105
2020-01-28 05:00:00,0.59098583,1.3405782,1.361422,1.6810226
2020-01-28 06:00:00,0.8234631,1.3629682,0.9883911,1.7116765
2020-01-28 07:00:00,0.67852664,1.2464721,0.74537313,1.432239
2020-01-28 08:00:00,0.5916218,1.1185423,0.31748673,0.94317394
2020-01-28 09:00:00,0.4464545,0.9689283,0.09283758,0.46857673
2020-01-28 10:00:00,0.26648423,0.60351706,-0.24172518,-0.34119177
2020-01-28 11:00:00,0.02455671,0.43590137,-0.47932473,-0.47196937
2020-01-28 12:00:00,-0.23902497,0.16206506,-0.7660134,-0.50240445
2020-01-28 13:00:00,-0.479498,-0.18172508,-0.8845776,-0.7534341
2020-01-28 14:00:00,-0.6776882,-0.52553314,-0.8675175,-0.55733854
2020-01-28 15:00:00,-0.8927876,-0.64907515,-0.92420435,-0.25166556
2020-01-28 16:00:00,-1.0424052,-0.6955109,-0.7562205,-0.007785096
2020-01-28 17:00:00,-1.0833639,-0.8360093,-0.6792183,0.32163695
2020-01-28 18:00:00,-1.1173494,-0.8867437,-0.33856747,0.4089426
2020-01-28 19:00:00,-0.977012,-0.7904357,-0.16459551,0.59327024
2020-01-28 20:00:00,-1.0664151,-0.58176434,0.23478013,0.8092338
2020-01-28 21:00:00,-0.70182365,-0.39326173,0.56286734,0.70034254
2020-01-28 22:00:00,-0.46836078,-0.17943199,0.81677145,0.7510999
2020-01-28 23:00:00,-0.37447417,0.102202,1.1778691,0.8975674
2020-01-29 00:00:00,-0.01041438,0.40670478,1.4188654,0.9777399
2020-01-29 01:00:00,0.2656726,0.6853161,1.580905,0.93367714
2020-01-29 02:00:00,0.47372946,1.098418,1.6924328,1.4512756
2020-01-29 03:00:00,0.7309482,1.2516224,1.7045783,1.7372118
2020-01-29 04:00:00,0.89177775,1.527566,1.8009082,2.1579926
2020-01-29 05:00:00,1.1532651,1.6787503,1.6072308,2.7244124
2020-01-29 06:00:00,1.1648244,1.7175665,1.5184795,2.7908795
2020-01-29 07:00:00,1.165703,1.6363612,1.263976,2.8212783
2020-01-29 08:00:00,1.0562866,1.5946575,1.0223607,2.3875847
2020-01-29 09:00:00,0.8226037,1.4214612,0.64791393,1.554213
2020-01-29 10:00:00,0.6632645,1.1669756,0.30209252,0.95310056
2020-01-29 11:00:00,0.4900638,0.9723658,0.010271118,0.4537775
2020-01-29 12:00:00,0.16267549,0.6116606,-0.3362642,-0.10508506
2020-01-29 13:00:00,0.01731519,0.4327029,-0.6281312,-0.5249067
2020-01-29 14:00:00,-0.25515628,0.059484962,-0.8600829,-0.8882662
2020-01-29 15:00:00,-0.45296177,-0.17314574,-1.1359894,-0.58374023
2020-01-29 16:00:00,-0.54193735,-0.39385116,-1.1240888,-0.6895489
2020-01-29 17:00:00,-0.63991255,-0.5908253,-1.1562012,-0.4453588
2020-01-29 18:00:00,-0.6994034,-0.6530634,-1.1842648,-0.53058916
2020-01-29 19:00:00,-0.57490563,-0.73899895,-1.0179094,-0.41931003
2020-01-29 20:00:00,-0.5730722,-0.6310403,-0.8137784,-0.3231205
2020-01-29 21:00:00,-0.31582662,-0.63049656,-0.57038534,-0.2525674
2020-01-29 22:00:00,-0.096879,-0.38187483,-0.25953212,-0.15708171
2020-01-29 23:00:00,0.11163949,-0.06378413,0.104859464,0.11405943
2020-01-30 00:00:00,0.4141824,0.054754097,0.40052122,0.28072882
2020-01-30 01:00:00,0.6055322,0.35760882,0.5789223,0.578684
2020-01-30 02:00:00,0.9663007,0.7069752,0.9408711,1.3553387
2020-01-30 03:00:00,1.1282138,0.96470726,1.1926066,1.9449548
2020-01-30 04:00:00,1.279902,1.2148893,1.2998252,2.3018947
2020-01-30 05:00:00,1.467444,1.415137,1.4175636,2.9619012
2020-01-30 06:00:00,1.4222872,1.554884,1.4686828,3.1728232
2020-01-30 07:00:00,1.3608139,1.641441,1.3455234,2.9201224
2020-01-30 08:00:00,1.2606708,1.5950537,1.1574199,2.65953
2020-01-30 09:00:00,1.216399,1.4769214,0.9795763,2.4518514
2020-01-30 10:00:00,0.92082494,1.3674202,0.6599411,1.8088247
2020-01-30 11:00:00,0.83659166,1.2128227,0.33675078,1.2004944
2020-01-30 12:00:00,0.3904475,0.84703517,-0.024789838,0.4377788
2020-01-30 13:00:00,0.324377,0.5081026,-0.27911964,-0.088782065
2020-01-30 14:00:00,0.012066286,0.30018386,-0.7368194,-0.667116
2020-01-30 15:00:00,-0.20797633,-0.069925174,-0.9282973,-0.9745677
2020-01-30 16:00:00,-0.38754946,-0.45981568,-1.2428781,-0.9636276
2020-01-30 17:00:00,-0.43918866,-0.55778307,-1.5408392,-0.7702193
2020-01-30 18:00:00,-0.49474174,-0.82313687,-1.5850137,-0.8847888
2020-01-30 19:00:00,-0.40396038,-0.9331914,-1.7638674,-0.54741913
2020-01-30 20:00:00,-0.35455212,-0.97324616,-1.6037608,-0.704362
2020-01-30 21:00:00,-0.19556558,-0.9676125,-1.4898481,-0.46820757
2020-01-30 22:00:00,-0.016585197,-0.85688305,-1.3922321,-0.7061438
2020-01-30 23:00:00,0.23680691,-0.7635622,-1.124856,-1.1034234
2020-01-31 00:00:00,0.51005405,-0.5101512,-0.7555059,-0.9949755
